procedure,estimate,se,covered,selected_abs_t,rep,seed
Same data selection and inference,0.16054552352605322,0.07951051590429388,0,2.01917346026657,491,2382339414
Split selection and independent inference,0.061675607023286644,0.10545700410694338,1,0.5848412587251364,491,2382339414
Same data selection and inference,0.15678506229742686,0.09533170313363813,1,1.6446266786783619,492,4024707681
Split selection and independent inference,-0.3247799271736975,0.12646701224089976,0,2.5680999449488287,492,4024707681
Same data selection and inference,0.22031632633853396,0.08940287062334518,0,2.464309309112992,493,2107676910
Split selection and independent inference,0.07226091183944995,0.12299478948708135,1,0.5875119762454637,493,2107676910
Same data selection and inference,-0.2773775490117562,0.08673072174713124,0,3.19814644020221,494,3947650503
Split selection and independent inference,-0.18328153603999192,0.1213380246246955,1,1.5105037073653602,494,3947650503
Same data selection and inference,0.24518031558817252,0.08364374515123721,0,2.9312450697282766,495,3105722930
Split selection and independent inference,0.020145917745970483,0.11735771466908206,1,0.17166249191863256,495,3105722930
Same data selection and inference,0.23461598508379938,0.07657084758710905,0,3.0640379789043597,496,1467282341
Split selection and independent inference,0.2133172428630305,0.10838283542638374,0,1.9681828956017742,496,1467282341
Same data selection and inference,-0.2159466360213057,0.08672441053109949,0,2.490032906523671,497,2858194112
Split selection and independent inference,-0.14810722162904882,0.11632544852878626,1,1.2732142751411593,497,2858194112
Same data selection and inference,0.2587061689424542,0.08869081222054902,0,2.9169444101957818,498,1027911564
Split selection and independent inference,-0.04939501217275156,0.13114854350496993,1,0.37663408874136456,498,1027911564
Same data selection and inference,-0.1254086035932466,0.07415129416066374,1,1.6912530659481622,499,4183101444
Split selection and independent inference,-0.0042878120764258025,0.0954583791790665,1,0.04491813199952275,499,4183101444
Same data selection and inference,-0.15975803472310626,0.08658299804677817,1,1.845143253607294,500,3505534569
Split selection and independent inference,-0.042121172330238925,0.12510262295633698,1,0.3366929592270816,500,3505534569
Same data selection and inference,0.2669052143898155,0.09390990301240063,0,2.8421413059554665,501,2842731075
Split selection and independent inference,-0.17031669026840485,0.13056910297984883,1,1.3044180160653351,501,2842731075
Same data selection and inference,0.1587571525556786,0.08474897172596384,1,1.8732634664762722,502,2532406237
Split selection and independent inference,-0.02213474597412947,0.13192067356193987,1,0.16778830320129226,502,2532406237
Same data selection and inference,0.11776188716783226,0.08351550788036738,1,1.4100601212474388,503,454711241
Split selection and independent inference,0.07838284852102251,0.12438158559036228,1,0.6301804897323645,503,454711241
Same data selection and inference,0.20877771960297317,0.08751364547110274,0,2.3856590418452193,504,4276061000
Split selection and independent inference,0.10054528040382082,0.12004109871281511,1,0.837590470946656,504,4276061000
Same data selection and inference,0.15756941900021798,0.0816270490289816,1,1.930357900654636,505,1483151455
Split selection and independent inference,0.10709342425182898,0.11835647683088946,1,0.9048378856768997,505,1483151455
Same data selection and inference,0.14519708722364427,0.08846184238841365,1,1.6413527381231838,506,185119737
Split selection and independent inference,-0.11171247156958168,0.1278437812666742,1,0.8738201456710388,506,185119737
Same data selection and inference,0.19948355038949553,0.08520235432784193,0,2.3412915284232874,507,1376023181
Split selection and independent inference,0.08906184358611302,0.11520866434368107,1,0.7730481391610531,507,1376023181
Same data selection and inference,-0.22778084321382983,0.08946621621182721,0,2.545998398708604,508,1169118353
Split selection and independent inference,0.17812152417718913,0.13159079630467346,1,1.3536016893216651,508,1169118353
Same data selection and inference,0.2049953029182819,0.0768189994236489,0,2.668549505412767,509,550645436
Split selection and independent inference,0.010294465031048139,0.11343890314456852,1,0.09074898245382973,509,550645436
Same data selection and inference,-0.2747955071489753,0.08550424735304149,0,3.213822887819391,510,3012262250
Split selection and independent inference,-0.20945365665402194,0.12809456533795874,1,1.63514865834791,510,3012262250
Same data selection and inference,0.17988947342539444,0.0840586812119984,0,2.140046344192672,511,4105751574
Split selection and independent inference,0.1900527780263865,0.12621195732652976,1,1.5058222854011425,511,4105751574
Same data selection and inference,0.15861348949901627,0.08084905691573765,0,1.961847120422519,512,2566115888
Split selection and independent inference,0.011866878429588154,0.11891253918995838,1,0.09979501329654777,512,2566115888
Same data selection and inference,-0.21440630345024353,0.08876889036754888,0,2.4153315712575782,513,3339543700
Split selection and independent inference,0.17569049340304174,0.12347354674612598,1,1.4228998682955065,513,3339543700
Same data selection and inference,0.2624603527265279,0.09355811206702434,0,2.805319035708023,514,3486906163
Split selection and independent inference,-0.18531902991181431,0.13108861048694279,1,1.4136928389386902,514,3486906163
Same data selection and inference,0.20679355841314565,0.08417822654780958,0,2.456615765071932,515,2342600401
Split selection and independent inference,-0.07057983572315585,0.12346474527184018,1,0.5716598334832809,515,2342600401
Same data selection and inference,-0.16810601416753634,0.08547518554027382,0,1.9667230097831012,516,3574595984
Split selection and independent inference,0.020163341169501192,0.11828088947584013,1,0.17046998258852056,516,3574595984
Same data selection and inference,0.17088911586937786,0.08914958479992258,1,1.916880670312738,517,1078462222
Split selection and independent inference,-0.15393845527688266,0.10919453597726596,1,1.4097633539917445,517,1078462222
Same data selection and inference,0.2762637612864184,0.09714637356705022,0,2.8437887194599365,518,612629865
Split selection and independent inference,0.0907707184444732,0.13873705501485353,1,0.6542644172081861,518,612629865
Same data selection and inference,-0.17557859763514097,0.08545688137008595,0,2.054587001306158,519,3223137693
Split selection and independent inference,-0.04090697425215647,0.1290808603033428,1,0.3169096809242222,519,3223137693
Same data selection and inference,-0.1754755314656583,0.0900845596217909,1,1.9478979772157519,520,2611932044
Split selection and independent inference,0.012252110624671471,0.13022608483676507,1,0.09408338306437736,520,2611932044
Same data selection and inference,-0.15816847890325966,0.08118467030388457,1,1.9482554811298103,521,3894004050
Split selection and independent inference,0.013185246265787652,0.11763633278970355,1,0.11208481217583253,521,3894004050
Same data selection and inference,-0.19705438210790688,0.08164697532878595,0,2.413492738884501,522,2815134643
Split selection and independent inference,-0.06457476457568179,0.11261834119850302,1,0.5733947409317741,522,2815134643
Same data selection and inference,0.14996437426219225,0.08182974143811973,1,1.8326389846361233,523,1302809399
Split selection and independent inference,-0.10759279803584848,0.12188959087927972,1,0.8827070241166788,523,1302809399
Same data selection and inference,-0.1944167707389238,0.08290126182419089,0,2.3451605736861327,524,619482552
Split selection and independent inference,0.09144545954810807,0.11716054894518087,1,0.7805140925969473,524,619482552
Same data selection and inference,-0.20141212384757493,0.08513410553350716,0,2.3658218123675825,525,3624279590
Split selection and independent inference,0.24614940399719343,0.12288341095458286,0,2.0031133745804723,525,3624279590
Same data selection and inference,-0.17238351491687035,0.08671476448000914,0,1.9879373016876603,526,2534571756
Split selection and independent inference,0.0733894709399284,0.12407394723795813,1,0.591497833136369,526,2534571756
Same data selection and inference,0.2711513966881572,0.09388014111281641,0,2.8882721465268433,527,1410974167
Split selection and independent inference,0.21289625815786725,0.13310131772591466,1,1.5995052625719919,527,1410974167
Same data selection and inference,0.16425580743567755,0.08808527018830652,1,1.8647363751571124,528,1025494525
Split selection and independent inference,-0.08188341585301438,0.12908146829681427,1,0.6343545431690388,528,1025494525
Same data selection and inference,0.18510028512937765,0.08694406992424451,0,2.128958137002994,529,874843828
Split selection and independent inference,0.0056650868514824685,0.11809872586801104,1,0.04796907680285947,529,874843828
Same data selection and inference,-0.19818912596548807,0.08216978943788443,0,2.411946377388584,530,514298374
Split selection and independent inference,-0.12433094746623785,0.11486254236339771,1,1.0824324876327773,530,514298374
Same data selection and inference,0.20572405981141495,0.09091752199456836,0,2.2627548056545734,531,1613598933
Split selection and independent inference,-0.015514212383443889,0.12593564029038795,1,0.12319159491046804,531,1613598933
Same data selection and inference,-0.15045900050163674,0.08700892869482718,1,1.7292363296340847,532,4104778933
Split selection and independent inference,0.007028129398110162,0.113231376737481,1,0.062068744553061356,532,4104778933
Same data selection and inference,0.18034845250142323,0.07774544069713647,0,2.319730274653467,533,3762677591
Split selection and independent inference,0.04260346005669598,0.1010467624538258,1,0.42162122785639966,533,3762677591
Same data selection and inference,0.15015187291997864,0.08652679469871517,1,1.735322259917346,534,2567605413
Split selection and independent inference,0.05226215683737733,0.11934971290307607,1,0.4378909304944826,534,2567605413
Same data selection and inference,-0.24929526653060718,0.077593446063519,0,3.212839217458274,535,2874347690
Split selection and independent inference,-0.14824185332632742,0.11392979840199621,1,1.301168398483974,535,2874347690
Same data selection and inference,0.2227362683412449,0.08708061965320314,0,2.557816759093903,536,3037973856
Split selection and independent inference,0.19699817647098075,0.12356798821288306,1,1.594249281873814,536,3037973856
Same data selection and inference,0.17837666388392373,0.10098623148981854,1,1.7663463746729444,537,1299967602
Split selection and independent inference,-0.0669515582556334,0.13689734941349108,1,0.4890639485897555,537,1299967602
Same data selection and inference,-0.20716779612801905,0.09807875543526881,0,2.1122596347049707,538,2372575840
Split selection and independent inference,-0.1441286857045885,0.13170284320889175,1,1.094347564509206,538,2372575840
Same data selection and inference,-0.1283575029215544,0.08764544430042319,1,1.4645085542790115,539,4222943382
Split selection and independent inference,0.022012226261803016,0.12465186949938753,1,0.17658961995681238,539,4222943382
Same data selection and inference,0.18816086373618973,0.08280903692080153,0,2.272226205409762,540,1425840495
Split selection and independent inference,-0.08058756732624126,0.11521745856841228,1,0.6994388552529219,540,1425840495
Same data selection and inference,-0.22039075332283042,0.09024621090476183,0,2.442105337313409,541,2020779046
Split selection and independent inference,-0.10322223143660973,0.12566529290419573,1,0.8214060465788589,541,2020779046
Same data selection and inference,0.15613574162819735,0.0916774596432043,1,1.7030984741053643,542,3739130089
Split selection and independent inference,0.04333410858652419,0.12776318242192578,1,0.3391752441123251,542,3739130089
Same data selection and inference,-0.203305759283648,0.08683394914855423,0,2.3413165159151696,543,2389752086
Split selection and independent inference,-0.13631861238161785,0.11266920713195805,1,1.2099012307946895,543,2389752086
Same data selection and inference,-0.18557017410853208,0.08484143643592622,0,2.187258748838818,544,3604659460
Split selection and independent inference,-0.05271317955952579,0.12846409854496235,1,0.41033393887145997,544,3604659460
Same data selection and inference,-0.19128621552901726,0.09073641438264851,0,2.1081526841289513,545,4282034047
Split selection and independent inference,0.05405735336100092,0.1227584689606935,1,0.44035538907144356,545,4282034047
Same data selection and inference,-0.23138659592809324,0.08142820211953716,0,2.8416026622866624,546,748432370
Split selection and independent inference,-0.2496169791518904,0.11650303672052321,0,2.1425791651310475,546,748432370
Same data selection and inference,0.1934977552590292,0.08504261979353747,0,2.275303321191117,547,4191779837
Split selection and independent inference,0.06575635720927768,0.12314711198684564,1,0.5339658896450747,547,4191779837
Same data selection and inference,0.20273247345235595,0.08019237109084001,0,2.5280768069908475,548,380439214
Split selection and independent inference,-0.08331261950095827,0.11853663167300621,1,0.7028428117544583,548,380439214
Same data selection and inference,0.17536398701188904,0.08960081486755896,1,1.9571695555570408,549,335593991
Split selection and independent inference,-0.15553974889853459,0.13601713277945646,1,1.1435305664818922,549,335593991
Same data selection and inference,0.19551816002001407,0.08875674224008781,0,2.2028541729386104,550,1396190081
Split selection and independent inference,0.08065927195743317,0.1301746148808214,1,0.6196236649617057,550,1396190081
Same data selection and inference,0.1678862507649709,0.08754463127945797,1,1.9177218329819479,551,751800218
Split selection and independent inference,0.0854833041206775,0.1166618902627439,1,0.7327440343042058,551,751800218
Same data selection and inference,-0.19849267204668766,0.08864117233365457,0,2.2392830196281777,552,2696477358
Split selection and independent inference,-0.07960367831252924,0.12725036135015783,1,0.6255674048223873,552,2696477358
Same data selection and inference,0.1774004992241829,0.07926008620103386,0,2.238207245627105,553,1980415976
Split selection and independent inference,0.14234393307760107,0.11990997371112946,1,1.1870900198887242,553,1980415976
Same data selection and inference,-0.18376194247622188,0.08809601024889648,0,2.085928090920823,554,3409671378
Split selection and independent inference,-0.04367544777125392,0.12763218863793238,1,0.3421977499355797,554,3409671378
Same data selection and inference,0.18424176281498011,0.08465085536706085,0,2.176490267181303,555,3802181096
Split selection and independent inference,-0.08686172306297514,0.12117396775572076,1,0.7168348505190737,555,3802181096
Same data selection and inference,-0.1378838862322496,0.08447092037874296,1,1.6323237110951139,556,752368330
Split selection and independent inference,-0.011798832887845048,0.12524544812696745,1,0.09420568223672283,556,752368330
Same data selection and inference,-0.16092037460443356,0.08237802379219755,1,1.953438152514593,557,1536357756
Split selection and independent inference,0.013020820743559605,0.11926087156708517,1,0.10917931902111995,557,1536357756
Same data selection and inference,0.16642743544378688,0.08130558488075287,0,2.0469373129518504,558,3017022160
Split selection and independent inference,0.021455884168360206,0.1262232855565171,1,0.16998356581958268,558,3017022160
Same data selection and inference,-0.2606035955499231,0.09115913127374448,0,2.8587766459439896,559,2544461756
Split selection and independent inference,0.025304033864372848,0.1311645774999318,1,0.1929181974789345,559,2544461756
Same data selection and inference,0.24233559906024577,0.08160732580183033,0,2.9695324124297002,560,4239993109
Split selection and independent inference,0.046735286959032674,0.11915891700500686,1,0.3922097324623128,560,4239993109
Same data selection and inference,0.20017737599433835,0.08228495713650062,0,2.432733551313258,561,3422189812
Split selection and independent inference,0.16434380127622833,0.11970795024342719,1,1.3728729039469287,561,3422189812
Same data selection and inference,0.17109511145515516,0.08497672412258099,0,2.013435010843043,562,944614838
Split selection and independent inference,-0.16707446917930582,0.11670470693562272,1,1.4316000919437495,562,944614838
Same data selection and inference,0.12128116381547525,0.08393911381132496,1,1.444870672426758,563,1834090270
Split selection and independent inference,0.10173927659786662,0.12044390010088714,1,0.8447026085393033,563,1834090270
Same data selection and inference,-0.1840491990839952,0.0826178089062736,0,2.22771823073632,564,1570867822
Split selection and independent inference,-0.09382384530324224,0.11957578121555465,1,0.7846391999238509,564,1570867822
Same data selection and inference,0.160827364130305,0.08739865382280336,1,1.8401583673860111,565,726265578
Split selection and independent inference,0.04841232555226559,0.12457963166416508,1,0.3886054638752896,565,726265578
Same data selection and inference,0.1875077449162125,0.09216145553044727,0,2.0345571132420512,566,4102700297
Split selection and independent inference,-0.12083860326553832,0.1345512251081181,1,0.8980862356952822,566,4102700297
Same data selection and inference,-0.17150775036109608,0.08132710080334955,0,2.1088634497841627,567,1990319196
Split selection and independent inference,0.004857883971467191,0.11506260589233573,1,0.04221948506896081,567,1990319196
Same data selection and inference,-0.16562643074707667,0.09215517138721965,1,1.79725595703299,568,4053965134
Split selection and independent inference,-0.005020364852737906,0.1287499128616431,1,0.03899315146048197,568,4053965134
Same data selection and inference,0.24628560400699598,0.08840451755916538,0,2.7858938751876283,569,3973365310
Split selection and independent inference,-0.02521035017831978,0.11985149875368104,1,0.210346557535606,569,3973365310
Same data selection and inference,-0.15318202008685608,0.07975332881010255,1,1.9206975103395576,570,1383046007
Split selection and independent inference,0.010749347141836311,0.1126949817802963,1,0.09538443479934736,570,1383046007
Same data selection and inference,-0.19558097302671001,0.0833535837970659,0,2.3464014877017756,571,2879578990
Split selection and independent inference,-0.02972343110661334,0.12273343398336452,1,0.24217876206936492,571,2879578990
Same data selection and inference,-0.14652242374406454,0.07756650495269193,1,1.8889909224790913,572,1385508903
Split selection and independent inference,-0.02012631011431728,0.11313874575498908,1,0.17789051823061922,572,1385508903
Same data selection and inference,-0.18949602504282895,0.08954556874880987,0,2.11619656550953,573,3219576983
Split selection and independent inference,-0.03165833538311427,0.1293209688204674,1,0.24480434744549923,573,3219576983
Same data selection and inference,-0.14687846196033208,0.08399016830959219,1,1.7487578000669117,574,2527811845
Split selection and independent inference,0.06333723649462536,0.1212264997133021,1,0.52247022428608,574,2527811845
Same data selection and inference,-0.18778597551074747,0.07980921322943821,0,2.3529360572806803,575,287217253
Split selection and independent inference,-0.11191676090117336,0.1265538281197392,1,0.8843411737437374,575,287217253
Same data selection and inference,0.20197978891124113,0.09354673637016675,0,2.1591323946567424,576,4259856368
Split selection and independent inference,0.04288640523521608,0.11411921775466922,1,0.3758035331736347,576,4259856368
Same data selection and inference,0.1615154680219984,0.08315515602590116,1,1.9423385841725747,577,1036341567
Split selection and independent inference,-0.2000582808883245,0.11941521772978689,1,1.675316468802301,577,1036341567
Same data selection and inference,-0.25916495034720655,0.08689419758741465,0,2.982534594286222,578,1929898981
Split selection and independent inference,-0.027857540987445254,0.11739769118224658,1,0.2372920685825038,578,1929898981
Same data selection and inference,0.15234968797413842,0.0837330678065757,1,1.8194686038025962,579,2827715520
Split selection and independent inference,-0.11973676755202636,0.114864873063282,1,1.042414137227665,579,2827715520
Same data selection and inference,-0.1407633031741923,0.08507131096111878,1,1.6546506875687756,580,667402263
Split selection and independent inference,-0.20439945522675076,0.1260318383013253,1,1.621808092158895,580,667402263
Same data selection and inference,0.2042449213534588,0.08906468381192513,0,2.2932200801920084,581,1614674350
Split selection and independent inference,0.01158978979977898,0.12004407574297439,1,0.09654612048156218,581,1614674350
Same data selection and inference,0.26268205234617203,0.08392026161425632,0,3.130138625563433,582,871275368
Split selection and independent inference,0.2673913969809733,0.12000518181905952,0,2.2281654252575414,582,871275368
Same data selection and inference,0.15172120048715781,0.07990577494048744,1,1.8987513806124448,583,300427274
Split selection and independent inference,0.023641752516167115,0.12041589829272108,1,0.19633414566817392,583,300427274
Same data selection and inference,-0.17535938186749386,0.08363681872037479,0,2.096676852975214,584,670447545
Split selection and independent inference,-0.01924933668195233,0.1215175206465721,1,0.15840791171125113,584,670447545
Same data selection and inference,-0.20556425055140384,0.08467587263886392,0,2.4276602548652737,585,2362492258
Split selection and independent inference,-0.04511097819512075,0.11899570854658353,1,0.37909752163424487,585,2362492258
Same data selection and inference,0.22008701512623116,0.08755820788319835,0,2.513608037978858,586,331091525
Split selection and independent inference,0.06271635961504432,0.11449598481063886,1,0.5477603404064243,586,331091525
Same data selection and inference,0.21298744231792835,0.08711716810995768,0,2.4448389099275993,587,866307342
Split selection and independent inference,-0.17091930311952308,0.13187296229371603,1,1.296090571916027,587,866307342
Same data selection and inference,0.11931385456213282,0.07254527743704957,1,1.6446812084448394,588,3476479865
Split selection and independent inference,-0.16854116435965572,0.10608672997760209,1,1.5887110894570842,588,3476479865
Same data selection and inference,-0.1767795966302603,0.08090994741613619,0,2.1848932334740887,589,1642766719
Split selection and independent inference,-0.12452606310119635,0.11682719619223605,1,1.065899612075702,589,1642766719
Same data selection and inference,0.19331343098129233,0.08795054364481547,0,2.1979788068392208,590,3420206394
Split selection and independent inference,0.14575612544878006,0.12587459616344737,1,1.1579471147579028,590,3420206394
Same data selection and inference,-0.22931754830188267,0.09465783264232867,0,2.4225945376160816,591,3479720649
Split selection and independent inference,-0.007605073059489831,0.12483818739873036,1,0.06091944474649731,591,3479720649
Same data selection and inference,-0.23664388914931844,0.08104898125292241,0,2.9197638945126863,592,3762816668
Split selection and independent inference,-0.1279067055686713,0.11427865065600112,1,1.1192528511182112,592,3762816668
Same data selection and inference,0.26513374993079386,0.09240468004025654,0,2.869267550250562,593,2862612753
Split selection and independent inference,0.029651304157385306,0.12636717694715002,1,0.23464403394709243,593,2862612753
Same data selection and inference,-0.1836497037604295,0.0849547759087752,0,2.1617348971367227,594,2058250109
Split selection and independent inference,0.025058603170782356,0.1131601756426357,1,0.2214436574393311,594,2058250109
Same data selection and inference,-0.23181594259262553,0.08933596802815472,0,2.594878050905179,595,903251586
Split selection and independent inference,-0.007896525682031183,0.13325536783719816,1,0.059258593557586295,595,903251586
Same data selection and inference,-0.1932149978746961,0.08320322823056672,0,2.322205543987702,596,3475257638
Split selection and independent inference,-0.04886847160611041,0.12643705426860183,1,0.3865043510290475,596,3475257638
Same data selection and inference,-0.23124710167227502,0.08063747529110653,0,2.867737374433636,597,3527862629
Split selection and independent inference,-0.16676408779615742,0.11570022737752104,1,1.4413462408506674,597,3527862629
Same data selection and inference,0.2185884182526598,0.08891624098746888,0,2.45836323966356,598,1739643843
Split selection and independent inference,-0.03594124561151275,0.12907240861424957,1,0.27845800661338893,598,1739643843
Same data selection and inference,-0.21090204231442422,0.07802436195627144,0,2.7030280931053783,599,3970626444
Split selection and independent inference,-0.07935732806675815,0.11614812246487648,1,0.6832424526772357,599,3970626444
Same data selection and inference,0.1777238470897952,0.08580668394293295,0,2.071212158810299,600,706854778
Split selection and independent inference,-0.0616337130454311,0.11315293693482759,1,0.5446938870082543,600,706854778
Same data selection and inference,-0.24089602693090356,0.0847542778702102,0,2.8422875279499578,601,2368093061
Split selection and independent inference,-0.09448287575797401,0.12629822079209227,1,0.7480934819620969,601,2368093061
Same data selection and inference,0.12004835651611483,0.08772296353021973,1,1.3684940827923502,602,1682620840
Split selection and independent inference,0.09459729114213465,0.1235561055699657,1,0.7656221495955727,602,1682620840
Same data selection and inference,-0.17412044587884473,0.08611871053325676,0,2.0218654552613633,603,2185161830
Split selection and independent inference,-0.09851405366545521,0.12803506627805405,1,0.7694302547671745,603,2185161830
Same data selection and inference,-0.21259223031778426,0.08203250118859672,0,2.5915609939653597,604,926631943
Split selection and independent inference,-0.2239537479558757,0.11759870702606967,1,1.9043895432135056,604,926631943
Same data selection and inference,0.14162818360355733,0.08290223685960078,1,1.7083759011643072,605,4065889201
Split selection and independent inference,0.12845495704396304,0.11315260776201722,1,1.1352363819500275,605,4065889201
Same data selection and inference,-0.2104575164498568,0.08809155511481195,0,2.389077093434918,606,1490522625
Split selection and independent inference,0.03159495362295693,0.11301444442436964,1,0.27956562352611997,606,1490522625
Same data selection and inference,0.2618881028279846,0.08519633560893076,0,3.0739362316016323,607,765890308
Split selection and independent inference,0.14343575384115603,0.11876639162448097,1,1.2077133259607262,607,765890308
Same data selection and inference,0.20180267512359873,0.07971062689584742,0,2.5316909800155116,608,1012789030
Split selection and independent inference,0.06459593390038741,0.11825827376519366,1,0.546227607115635,608,1012789030
Same data selection and inference,0.2697119261169855,0.08451704371915479,0,3.1912134434472477,609,2734636918
Split selection and independent inference,0.09208894987369787,0.1168242176897945,1,0.7882693476982945,609,2734636918
Same data selection and inference,0.22712146362649974,0.08234640358266708,0,2.758122440629648,610,115412695
Split selection and independent inference,-0.014391182261603361,0.11193349857811272,1,0.1285690382630226,610,115412695
Same data selection and inference,-0.1324747194127721,0.07937722504739195,1,1.6689260595048323,611,857978402
Split selection and independent inference,0.032991706788291726,0.1181300442429978,1,0.27928294617774446,611,857978402
Same data selection and inference,-0.1313309505976847,0.07661609383991004,1,1.7141431260134694,612,2205440599
Split selection and independent inference,-0.07428066476584452,0.11072853932658094,1,0.6708357684260816,612,2205440599
Same data selection and inference,0.15550454095555669,0.08222102525919214,1,1.8912989769386461,613,2462988979
Split selection and independent inference,0.04473758162307746,0.12150929438897351,1,0.3681823834797713,613,2462988979
Same data selection and inference,-0.22006628825647606,0.0866717151342803,0,2.53907849770283,614,4125904017
Split selection and independent inference,0.07601676740311822,0.12872631775528265,1,0.5905301163638595,614,4125904017
Same data selection and inference,0.2192609317633627,0.08549683598067871,0,2.564550246197568,615,4289610155
Split selection and independent inference,-0.006205985252270549,0.12139667660642868,1,0.0511215415920365,615,4289610155
Same data selection and inference,0.1778963266917415,0.08218323546424719,0,2.1646303614942624,616,2541326870
Split selection and independent inference,-0.06525302561790018,0.11791229729730797,1,0.5534030556063974,616,2541326870
Same data selection and inference,-0.17608503217665872,0.08006534484507909,0,2.199266518084336,617,1704992391
Split selection and independent inference,-0.13025358944290455,0.12721390723945447,1,1.0238942602221037,617,1704992391
Same data selection and inference,0.1772011511017669,0.09546259895095303,1,1.8562364009470314,618,191361128
Split selection and independent inference,0.055017284295180144,0.1329258730363551,1,0.41389447395341133,618,191361128
Same data selection and inference,-0.19470656330364408,0.08591496751450481,0,2.266270580510576,619,293819703
Split selection and independent inference,0.012648111500145873,0.12345211499016268,1,0.10245358292285023,619,293819703
Same data selection and inference,-0.19221104979816067,0.07974429612937761,0,2.410342295658568,620,3285723462
Split selection and independent inference,-0.04886153469954765,0.11474215678615438,1,0.4258376874561559,620,3285723462
Same data selection and inference,0.18261315280305804,0.07958600177565923,0,2.2945385963453293,621,467944079
Split selection and independent inference,-0.14173896275066666,0.10786662595749327,1,1.314020546137425,621,467944079
Same data selection and inference,0.17557483629605575,0.0806343567370991,0,2.177419693053438,622,3144746509
Split selection and independent inference,0.12862547432040297,0.1130224679018795,1,1.1380522537524949,622,3144746509
Same data selection and inference,-0.13485051172237159,0.09766540951109212,1,1.3807397357716116,623,3454809075
Split selection and independent inference,-0.044443153433118526,0.14594692555117564,1,0.3045158592089337,623,3454809075
Same data selection and inference,0.22093504967853558,0.09089435150025266,0,2.430679641054719,624,1682683717
Split selection and independent inference,0.0365453514531471,0.13248297299021525,1,0.2758494214637395,624,1682683717
Same data selection and inference,0.27203079235565053,0.08460233643863305,0,3.215405198093674,625,2301755345
Split selection and independent inference,0.2669442020563237,0.12283683008853692,0,2.1731609474448232,625,2301755345
Same data selection and inference,-0.17466512459534766,0.08562050707064332,0,2.03999170959401,626,2911545652
Split selection and independent inference,-0.08655903853465478,0.1210919172591682,1,0.7148209434110778,626,2911545652
Same data selection and inference,0.14380725693897892,0.08558507439872624,1,1.6802843013140991,627,133503918
Split selection and independent inference,-0.14556100931460078,0.12514977830215201,1,1.16309442405219,627,133503918
Same data selection and inference,-0.20158071121219867,0.09052277159936162,0,2.226850853665425,628,471485193
Split selection and independent inference,0.0858267538917683,0.13459910065564273,1,0.6376473057672709,628,471485193
Same data selection and inference,0.14626818334083463,0.08501396023759211,1,1.7205195821021955,629,206030140
Split selection and independent inference,0.019032272339721403,0.12263092172409434,1,0.15519961908581145,629,206030140
Same data selection and inference,-0.14308853607246044,0.0820369232077492,1,1.7441967650359698,630,583887523
Split selection and independent inference,-0.3921877479916286,0.1123281758463476,0,3.4914458909053914,630,583887523
Same data selection and inference,-0.1567458184659549,0.09938203526352175,1,1.5772047538604652,631,2334276048
Split selection and independent inference,-0.1121750431967661,0.13488624465514013,1,0.8316270015787072,631,2334276048
Same data selection and inference,0.1912520367845316,0.08229544146507833,0,2.3239687810130825,632,2212807927
Split selection and independent inference,-0.005279380916118644,0.11499192827584348,1,0.04591088257477017,632,2212807927
Same data selection and inference,-0.1757959496559391,0.08294916191690176,0,2.1193215891927997,633,2183695157
Split selection and independent inference,-0.005191541444652549,0.11367875336948025,1,0.045668528997489355,633,2183695157
Same data selection and inference,-0.29690266788437886,0.08221368532645258,0,3.611353349572437,634,2594908307
Split selection and independent inference,-0.15926399661829255,0.11399520088343294,1,1.3971114168319219,634,2594908307
Same data selection and inference,0.18862772262535676,0.09065146689115963,0,2.0808016581996625,635,1299383251
Split selection and independent inference,0.12569512676403785,0.13792596700482226,1,0.9113231503364643,635,1299383251
Same data selection and inference,-0.14830790747892322,0.07755949527418726,1,1.9121824730115526,636,2713247321
Split selection and independent inference,0.04922865173447708,0.11286583100522028,1,0.4361696653099569,636,2713247321
Same data selection and inference,-0.14658416331728139,0.07861701482195999,1,1.8645348420980268,637,3278614507
Split selection and independent inference,-0.056892537663724596,0.11451673617890458,1,0.49680544138844324,637,3278614507
Same data selection and inference,-0.14012376617115913,0.091918457478579,1,1.5244355705578942,638,2665965060
Split selection and independent inference,-0.117323696889932,0.12820051653891665,1,0.9151577548778216,638,2665965060
Same data selection and inference,-0.2677344638432341,0.08122380951143691,0,3.2962559310338078,639,3056045939
Split selection and independent inference,-0.2771522896564531,0.11212933364017127,0,2.47171976019985,639,3056045939
Same data selection and inference,0.20949703740936584,0.08567470224290294,0,2.4452613423202183,640,801384181
Split selection and independent inference,0.19646699318413863,0.11858804119110403,1,1.6567184280203522,640,801384181
Same data selection and inference,0.24852553085687176,0.08638730619738391,0,2.8768755711518867,641,3664530492
Split selection and independent inference,0.09232811037413709,0.12127194021227602,1,0.7613311885051458,641,3664530492
Same data selection and inference,0.16726389702427108,0.07798214955639414,0,2.1448998004769195,642,940345637
Split selection and independent inference,-0.1536512955340692,0.11157067027003088,1,1.3771656579833387,642,940345637
Same data selection and inference,-0.2421135563189762,0.0896054186063109,0,2.701996822119909,643,2888642676
Split selection and independent inference,-0.24491531555154172,0.1314214157802329,1,1.863587559892803,643,2888642676
Same data selection and inference,-0.1365203371522858,0.08916018044184343,1,1.5311805839304464,644,883607161
